Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,sdi_noun,sdi_verb
CNN_DailyMail_Entry_89.txt,0.5012531328320802,0.8020571428571431,0.5964912280701754,0.76,1.6363636363636365,0.2727272727272727,4.666666666666667,2.3333333333333335,0.6005830903790087,0.49654218533886585
CNN_DailyMail_Entry_13.txt,0.46833013435700577,0.8286440677966085,0.5796545105566219,0.7786885245901639,0.9,0.4666666666666667,1.3333333333333333,2.3333333333333335,0.5849802371541502,0.5547445255474452
CNN_DailyMail_Entry_7.txt,0.36670416197975253,0.7899285714285709,0.5365579302587177,0.7944785276073619,1.4444444444444444,0.3333333333333333,6.333333333333333,1.6666666666666667,0.42782608695652175,0.533724340175953
CNN_DailyMail_Entry_21.txt,0.3693516699410609,0.7962848297213642,0.5108055009823183,0.8138297872340425,0.4393939393939394,0.4696969696969697,1.6666666666666667,8.333333333333334,0.587245349867139,0.3336267605633803
CNN_DailyMail_Entry_4.txt,0.4859437751004016,0.7720999999999992,0.5100401606425703,0.743801652892562,0.23076923076923078,0.07692307692307693,2.3333333333333335,0.3333333333333333,0.7551622418879056,0.6294416243654822
CNN_DailyMail_Entry_101.txt,0.432348367029549,0.798518518518518,0.5287713841368584,0.7769784172661871,0.9310344827586207,0.8275862068965517,3.0,2.3333333333333335,0.535483870967742,0.4214235377026075
CNN_DailyMail_Entry_108.txt,0.4303571428571429,0.7614752567693737,0.5089285714285714,0.8464730290456431,0.5769230769230769,0.25,2.6666666666666665,1.0,0.657496561210454,0.41925701288855194
CNN_DailyMail_Entry_109.txt,0.44457547169811323,0.8315143929912365,0.5424528301886793,0.7931034482758621,1.1612903225806452,0.3548387096774194,2.5,0.0,0.4874005305039788,0.5098468271334792
CNN_DailyMail_Entry_107.txt,0.3826173826173826,0.8118697478991584,0.4825174825174825,0.8067885117493473,0.375,0.5,4.0,2.3333333333333335,0.6089258698940998,0.4278495227400337
CNN_DailyMail_Entry_16.txt,0.40625,0.8256572982774261,0.5720486111111112,0.844017094017094,1.7906976744186047,0.3488372093023256,12.0,0.3333333333333333,0.496640826873385,0.39742152466367714
CNN_DailyMail_Entry_104.txt,0.4669603524229075,0.8169876543209869,0.5594713656387665,0.7641509433962265,0.42857142857142855,0.23809523809523808,3.0,2.6666666666666665,0.5897058823529412,0.4983012457531144
CNN_DailyMail_Entry_87.txt,0.5125,0.8183475783475787,0.56,0.7658536585365854,0.3333333333333333,0.5,2.6666666666666665,1.0,0.6701030927835051,0.6515748031496063
CNN_DailyMail_Entry_23.txt,0.4178217821782178,0.8046826222684702,0.5603960396039604,0.7772511848341233,0.4666666666666667,0.3333333333333333,2.0,0.6666666666666666,0.5528511821974965,0.41944641589779985
CNN_DailyMail_Entry_3.txt,0.4293125810635538,0.7724376731301936,0.5110246433203631,0.7583081570996979,0.65,0.2,3.0,1.0,0.6108108108108108,0.4827586206896552
CNN_DailyMail_Entry_38.txt,0.31114435302916976,0.7812888198757773,0.5153328347045625,0.8269230769230769,1.6734693877551021,1.2040816326530612,5.0,2.3333333333333335,0.4532608695652174,0.33619723571161747
CNN_DailyMail_Entry_61.txt,0.5284280936454849,0.8128000000000003,0.5752508361204013,0.7531645569620253,0.6153846153846154,0.46153846153846156,4.0,0.0,0.5987525987525988,0.7298136645962733
CNN_DailyMail_Entry_81.txt,0.3745532523230879,0.8164444444444421,0.5253752680486061,0.833969465648855,0.8301886792452831,0.39622641509433965,5.666666666666667,0.6666666666666666,0.5436746987951807,0.3440988835725678
CNN_DailyMail_Entry_15.txt,0.5833333333333334,0.8266932270916337,0.5666666666666667,0.7485714285714286,0.05263157894736842,0.15789473684210525,0.5,0.5,0.7577092511013216,0.7564935064935064
